Sample ID	a1	A1	a2	A2	a3	A3	a4	a5	a6	b1	B1	b2	B2	b3	B3	b4	b5	b6	c1	C1	c2	C2	c3	C3	c4	c5	c6	ck1	CK1	ck2	CK2	ck3	CK3	ck4	CK4	ck5	CK5	ck6	CK6	d1	D1	d2	D2	d3	D3	d4	d5	d6
Uniq1304	3	0	4	0	2	0	4	3	3	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	3	0	2	0	4	0	4	0	3	0	4	0	1	0	3	0	3	0	1	1	2
Uniq698	6	0	10	0	8	0	6	7	6	1	0	5	0	4	0	8	3	2	3	0	3	0	2	0	1	1	1	5	0	6	0	8	0	5	0	8	0	11	0	3	0	3	0	6	0	3	2	5
Uniq2382	7	0	11	0	5	2	11	9	5	2	0	1	0	0	0	2	2	1	1	0	2	0	0	0	0	1	0	4	3	4	1	3	1	5	0	2	0	7	0	6	0	4	0	6	0	4	4	5
Uniq4397	1	0	1	0	2	0	1	2	1	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1
Uniq1518	3	0	15	0	3	0	7	6	4	0	0	2	0	0	0	3	1	17	1	0	1	1	1	0	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	1
Uniq110	43	0	12	0	16	0	29	30	35	31	0	9	0	23	0	21	14	25	3	0	15	0	25	0	12	19	7	45	0	49	0	52	0	51	0	45	0	33	0	21	0	4	0	5	0	5	11	18
Uniq643	4	0	8	0	11	0	9	6	7	6	0	6	0	6	0	12	6	6	2	0	3	0	2	0	2	2	3	6	0	10	0	5	0	6	0	3	0	6	0	5	0	3	0	3	0	2	3	5
Uniq375	25	0	7	0	10	0	17	14	18	18	0	5	0	11	0	12	10	17	1	0	7	0	13	0	7	10	3	27	0	25	0	28	0	27	0	26	0	17	0	13	0	3	0	2	0	4	7	9
Uniq623	14	0	25	0	21	0	10	17	12	7	0	9	0	9	0	17	6	10	11	0	4	0	2	0	1	2	0	12	0	12	0	17	0	16	0	16	0	24	0	3	0	6	0	9	0	7	4	11
Uniq3716	8	1	13	0	7	2	14	7	10	2	0	1	0	1	0	3	2	1	1	0	3	0	2	0	2	1	1	5	9	5	3	5	5	7	0	5	1	12	1	5	0	5	0	5	0	4	5	4
Uniq2810	2	0	2	0	2	0	1	2	8	4	1	6	0	0	1	0	8	2	1	0	0	0	1	0	7	1	3	1	6	1	3	1	0	1	0	4	0	1	0	1	0	3	0	2	0	1	1	2
Uniq595	9	0	13	0	20	0	9	16	9	1	0	4	0	0	0	3	2	2	2	0	1	0	0	0	2	0	1	2	0	1	0	1	0	1	0	1	0	2	0	1	0	2	0	3	0	2	0	3
Uniq4461	3	0	3	0	2	1	3	3	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	2	0	3	0	2	0	2	0	3	0	1	0	1	0	1	0	1	1	2
Uniq2294	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Uniq597	4	0	4	0	5	0	3	5	5	3	0	3	0	4	0	7	6	5	2	0	4	0	1	0	2	2	2	5	0	5	0	3	0	6	0	6	0	6	0	3	0	1	0	3	0	2	2	5
Uniq1097	4	0	2	0	5	0	3	4	4	3	0	1	0	2	0	3	4	2	1	0	3	0	0	0	2	1	3	5	0	4	0	1	0	2	0	3	0	1	0	2	0	2	0	2	0	1	1	3
Uniq1720	2	0	3	0	3	0	1	3	2	1	0	1	0	2	0	2	1	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	0	2	0	1	0	1	0	1	0	1	0	1	0	1	0	1
Uniq1316	9	0	13	0	11	0	8	13	10	2	0	1	0	1	0	4	3	1	2	0	1	0	1	0	1	1	0	20	0	12	0	16	0	13	0	14	0	21	0	8	0	3	0	5	0	7	10	10
Uniq1572	4	0	1	0	3	0	0	2	2	2	0	1	0	0	0	1	2	1	1	0	2	0	0	0	1	1	1	3	0	2	0	0	0	1	0	1	0	2	0	2	0	1	0	1	0	0	2	1
Uniq2608	4	0	4	0	4	0	3	3	4	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	5	0	4	0	6	0	5	0	3	0	5	0	2	0	0	0	2	0	2	2	3
Uniq212	11	0	11	0	15	0	15	14	13	7	0	8	0	9	0	20	15	13	4	0	10	0	3	0	4	7	10	13	0	16	0	14	0	15	0	13	0	15	0	7	0	6	0	7	0	7	5	16
Uniq2889	1	0	1	0	1	0	2	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	2	0	2	0	1	0	2	0	3	0	1	0	1	0	0	0	0	0	1
Uniq1280	2	0	5	0	5	0	3	4	5	3	0	2	0	2	0	3	2	1	2	0	2	0	0	0	1	1	1	3	0	1	0	1	0	3	0	2	0	1	0	2	0	1	0	2	0	1	0	2
Uniq265	7	0	7	0	15	0	15	10	12	8	0	5	0	7	0	13	12	9	4	0	7	0	4	0	3	5	6	11	0	15	0	10	0	10	0	10	0	12	0	6	0	4	0	5	0	5	4	11
Uniq165	4	14	13	10	6	8	8	11	3	1	17	0	20	0	17	1	19	5	3	1	2	5	4	18	3	0	0	0	14	0	12	0	27	0	10	0	2	1	6	1	1	1	0	0	0	0	1	1
Uniq739	4	1	2	3	3	2	9	3	4	1	1	1	1	1	1	0	7	3	2	0	1	0	0	0	3	4	5	2	10	2	4	0	5	1	3	1	1	1	1	3	1	4	1	1	1	2	2	3
Uniq1055	5	0	4	0	4	0	3	3	5	1	0	1	0	1	0	1	2	1	0	0	1	0	1	0	0	1	0	6	0	4	0	4	0	4	0	2	0	4	0	3	0	2	0	2	0	2	1	3
Uniq823	3	0	4	0	3	0	4	4	4	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	4	0	5	0	4	0	3	0	3	0	3	0	2	0	2	0	2	0	1	1	3
Uniq404	11	0	15	0	20	0	10	18	11	6	0	8	0	8	0	20	5	6	7	0	3	0	3	0	2	2	1	9	0	9	0	15	0	10	0	16	0	21	0	5	0	5	0	10	0	5	4	8
Uniq1073	2	0	2	0	4	0	2	3	1	1	0	2	0	2	0	3	4	3	1	0	1	0	0	0	0	2	1	3	0	3	0	2	0	2	0	2	0	2	0	1	0	1	0	2	0	1	0	2
Uniq3544	2	0	3	0	2	0	4	3	2	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	2	0	1	0	2	0	2	0	1	0	2	0	1	0	0	0	1	0	1	1	1
Uniq410	8	0	12	0	13	0	7	9	8	3	0	6	0	5	0	10	2	6	7	0	3	0	2	0	2	2	1	6	0	7	0	8	0	9	0	10	0	13	0	3	0	3	0	5	0	5	3	4
Uniq962	4	0	5	0	7	0	3	5	3	3	0	2	0	4	0	3	3	2	1	0	1	0	0	0	1	1	1	3	0	3	0	2	0	3	0	2	0	3	0	4	0	2	0	3	0	2	2	5
Uniq244	25	0	6	0	9	0	16	10	19	17	0	5	0	12	0	14	8	12	2	0	9	0	12	0	8	10	3	27	0	22	0	21	0	27	0	27	0	18	0	14	0	2	0	2	0	2	7	10
Uniq832	7	0	10	0	14	0	5	12	5	1	0	2	0	0	0	3	2	1	1	0	1	0	1	0	2	0	0	1	0	2	0	1	0	1	0	1	0	1	0	1	0	1	0	3	0	1	1	2
Uniq570	11	0	14	0	19	0	10	16	9	0	0	5	0	0	0	5	3	2	2	0	2	0	0	0	3	1	1	1	0	2	0	1	0	2	0	2	0	2	0	1	0	2	0	3	0	2	0	3
Uniq809	3	0	4	0	4	0	6	7	5	3	0	2	0	4	0	6	4	6	4	0	4	0	1	0	1	2	2	3	0	4	0	2	0	2	0	4	0	3	0	4	0	2	0	4	0	3	2	7
Uniq1855	2	0	1	0	1	0	2	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	2	0	1	0	2	0	4	0	4	0	0	0	1	0	2	0	0	1	1
Uniq1358	2	0	1	0	2	0	1	3	2	2	0	1	0	1	0	3	1	4	1	0	1	0	0	0	0	0	0	2	0	1	0	1	0	1	0	2	0	3	0	2	0	1	0	2	0	1	1	2
Uniq861	3	0	6	0	4	0	5	6	4	0	0	1	0	0	0	2	1	1	1	0	1	0	1	0	0	0	0	6	0	6	0	5	0	6	0	5	0	8	0	2	0	3	0	3	0	1	2	6
Uniq4513	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	4	6	3	0	4	0	8	0	3	3	1	0	0	0	0	1	0	2	0	0	0	1	0	1	0	1	0	2	0	5	2	0
Uniq2761	7	0	3	0	4	0	3	5	2	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	14	0	14	0	17	0	13	0	7	0	15	0	1	0	3	0	4	0	3	1	1
Uniq3015	1	5	0	5	0	8	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	2	0	2	0	1	0	1	2	1	1	0	0	1	1	1	1
Uniq172	9	0	8	0	15	0	9	13	11	9	0	5	0	6	0	16	12	7	4	0	9	0	2	0	3	5	6	10	0	11	0	11	0	14	0	10	0	11	0	7	0	5	0	5	0	5	4	11
Uniq558	10	0	17	0	21	0	8	16	7	0	0	3	0	1	0	3	3	2	2	0	1	0	1	0	3	0	1	1	0	3	0	1	0	1	0	1	0	1	0	1	0	2	0	3	0	3	1	2
Uniq803	4	0	8	0	3	0	4	6	4	1	0	1	0	0	0	1	1	1	2	0	1	0	0	0	1	0	0	7	0	5	0	8	0	3	0	6	0	9	0	3	0	2	0	2	0	2	3	6
Uniq1189	3	0	4	0	5	0	4	2	3	2	0	4	0	2	0	5	3	3	1	0	1	0	1	0	1	1	1	3	0	4	0	3	0	2	0	2	0	3	0	2	0	1	0	1	0	2	1	2
Uniq399	23	0	6	0	10	0	11	14	21	15	0	5	0	11	0	9	9	14	1	0	7	0	13	0	7	8	3	20	0	21	0	24	0	27	0	22	0	17	0	14	0	2	0	2	0	1	6	9
Uniq145	45	0	14	0	14	0	30	27	40	34	0	11	0	29	0	23	18	32	2	0	13	0	26	0	11	22	8	55	0	54	0	60	0	56	0	55	0	39	0	27	0	5	0	5	0	5	14	19
Uniq1663	2	0	3	0	2	0	2	3	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	2	0	3	0	3	0	3	0	4	0	0	0	1	0	1	0	1	0	1
Uniq812	4	0	10	0	4	0	6	9	2	1	0	1	0	1	0	1	1	1	2	0	1	0	0	0	0	1	1	6	1	7	0	10	1	6	0	7	0	9	0	2	0	3	0	1	0	3	4	5
Uniq457	8	0	12	0	15	0	6	14	11	3	0	6	0	7	0	14	3	8	8	0	3	0	2	0	2	2	1	9	0	7	0	13	0	11	0	11	0	18	0	3	0	4	0	6	0	5	3	7
Uniq3872	2	1	4	0	1	0	4	2	3	1	0	0	0	0	0	1	1	1	0	0	1	0	2	0	1	1	0	2	4	4	2	2	3	1	0	2	1	4	0	0	0	2	0	2	0	2	1	1
Uniq1521	2	0	4	0	4	0	2	3	3	4	0	2	0	2	0	2	1	1	1	0	0	0	0	0	0	0	1	3	0	2	0	1	0	1	0	2	0	2	0	1	0	0	0	2	0	1	1	2
Uniq344	18	0	25	0	33	0	15	22	15	2	0	7	0	1	0	9	5	3	3	0	3	0	1	0	4	1	0	2	0	3	0	1	0	2	0	2	0	3	0	2	0	3	0	5	0	3	1	4
Uniq268	14	0	9	0	17	0	15	14	12	10	0	8	0	9	0	17	16	15	4	0	10	0	3	0	4	5	11	13	0	17	0	12	0	17	0	11	0	18	0	7	0	7	0	6	0	7	5	14
Uniq396	13	0	25	0	25	0	13	19	17	7	0	11	0	11	0	22	7	12	12	0	5	0	4	0	3	1	2	15	0	15	0	19	0	20	0	16	0	28	0	6	0	7	0	8	0	9	5	10
Uniq2220	1	0	2	0	2	0	0	2	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0	1	0	0
Uniq979	4	0	4	0	10	0	5	6	4	6	0	5	0	3	0	9	5	6	1	0	2	0	1	0	1	1	2	4	0	5	0	3	0	5	0	3	0	3	0	4	0	2	0	4	0	3	2	3
Uniq653	12	0	21	0	16	1	20	19	14	2	0	1	0	1	0	4	4	3	4	0	3	0	1	0	2	1	0	18	0	15	0	20	0	13	0	13	0	28	0	10	0	8	0	11	0	5	8	14
Uniq1361	2	1	1	2	1	1	4	1	1	1	1	0	1	1	1	0	3	1	1	0	0	0	0	0	1	1	2	0	9	0	3	0	4	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1
Uniq88	13	24	40	14	16	14	14	22	7	3	31	1	29	2	24	3	52	11	3	3	5	6	6	36	6	1	1	1	19	1	15	0	48	0	16	0	4	1	10	1	1	1	0	2	0	1	2	2
Uniq1972	2	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	1	1	3	0	2	0	1	1	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2
Uniq170	3	14	13	8	4	7	6	5	2	0	21	0	15	0	14	1	17	4	1	1	1	5	2	23	2	0	0	1	11	0	9	0	33	0	10	0	2	0	8	0	1	0	0	1	0	0	1	1
Uniq217	5	10	9	7	3	8	3	5	3	0	17	0	15	0	12	1	15	5	2	1	2	3	1	21	2	0	1	1	10	0	9	0	22	0	9	0	2	0	4	0	0	0	0	1	0	1	1	1
Uniq2376	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	2	0	2	0	1	0	2	0	4	0	0	0	1	0	0	0	0	0	0
Uniq320	7	0	5	0	13	0	10	8	7	5	0	5	0	4	0	10	11	7	2	0	3	0	2	0	2	3	5	11	0	10	0	7	0	11	0	7	0	10	0	4	0	3	0	5	0	3	2	11
Uniq168	11	0	14	0	18	0	16	20	16	11	0	7	0	10	0	18	18	14	6	0	9	0	3	0	4	9	11	15	0	20	0	18	0	17	0	17	0	21	0	10	0	9	0	7	0	7	8	16
Uniq978	6	0	11	0	7	1	8	10	8	1	0	1	0	0	0	3	1	2	2	0	3	0	0	0	0	1	0	8	0	7	0	12	0	11	0	8	0	13	0	5	0	5	0	6	0	3	3	7
Uniq462	8	0	11	0	9	0	19	12	9	1	0	1	0	0	0	3	3	2	4	0	2	0	2	0	1	2	0	13	0	13	0	14	0	10	0	14	0	14	0	7	0	7	0	6	0	5	7	9
Uniq1981	2	0	4	0	1	0	2	2	1	4	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	8	0	10	0	6	0	5	0	7	0	7	0	3	0	2	0	0	0	0	0	3
Uniq76	19	22	49	16	18	12	24	27	9	4	35	2	31	1	29	2	62	17	4	3	7	8	8	38	7	2	1	1	17	1	16	1	50	1	18	0	4	2	10	2	1	1	1	3	0	2	4	3
Uniq3233	1	0	1	0	1	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	0	1	0	0	0	1	0	1	0	1
Uniq759	9	0	17	0	9	0	16	16	11	1	0	2	0	2	0	2	4	1	2	0	3	0	3	0	1	1	1	17	1	17	1	20	0	14	0	15	0	22	0	5	0	7	0	8	0	5	7	11
Uniq203	9	0	11	0	20	0	15	13	13	13	0	7	0	9	0	15	16	9	5	0	9	0	3	0	5	6	7	14	0	16	0	10	0	14	0	12	0	16	0	10	0	7	0	5	0	4	5	12
Uniq1206	2	0	3	0	4	0	6	3	3	0	0	0	0	0	0	1	1	0	1	0	2	0	1	0	0	0	0	5	0	5	0	6	0	3	0	6	0	6	0	2	0	2	0	2	0	2	2	2
Uniq1959	1	0	2	0	1	0	2	2	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	0	3	0	1	0	1	0	3	0	0	0	1	0	1	0	1	0	1
Uniq862	7	0	13	0	15	0	4	11	4	1	0	2	0	1	0	2	2	1	1	0	1	0	1	0	2	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	2	0	2	0	1	0	1
Uniq429	7	0	12	0	15	0	6	13	10	2	0	6	0	5	0	11	4	4	7	0	3	0	2	0	2	2	1	6	0	8	0	12	0	9	0	9	0	14	0	3	0	3	0	5	0	3	2	7
Uniq807	7	0	10	0	11	0	5	10	6	0	0	1	0	0	0	1	2	2	2	0	1	0	0	0	2	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	3	0	2	0	2
Uniq1132	2	0	3	0	3	0	2	2	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	3	0	1	0	5	0	3	0	2	0	4	0	1	0	2	0	1	0	0	0	1
Uniq997	2	0	3	0	5	0	4	3	3	3	0	3	0	2	0	5	4	4	2	0	3	0	1	0	1	3	2	5	0	4	0	3	0	2	0	2	0	3	0	2	0	2	0	2	0	2	1	4
Uniq2181	1	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	3	2	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Uniq377	10	0	15	0	19	0	6	12	13	5	0	8	0	8	0	19	5	7	9	0	3	0	2	0	2	2	1	11	0	9	0	12	0	8	0	15	0	13	0	4	0	4	0	5	0	6	4	9
Uniq1127	2	0	3	0	4	0	3	3	3	2	0	2	0	1	0	3	3	3	2	0	1	0	0	0	0	1	0	2	0	3	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	4
Uniq1063	5	0	4	0	7	0	3	5	5	3	0	1	0	2	0	3	5	3	1	0	3	0	1	0	2	1	3	3	0	5	0	2	0	4	0	3	0	2	0	3	0	3	0	2	0	2	2	2
Uniq1836	3	0	3	0	3	0	2	4	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	0	3	0	5	0	4	0	3	0	6	0	1	0	2	0	2	0	1	1	1
Uniq4481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3792	1	0	1	0	1	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1
Uniq190	11	0	11	0	16	0	14	13	13	9	0	7	0	11	0	18	16	10	4	0	7	0	3	0	4	7	9	12	0	19	0	11	0	20	0	12	0	19	0	8	0	7	0	5	0	6	6	13
Uniq763	5	0	9	0	7	0	4	7	6	2	0	6	0	4	0	8	2	2	5	0	1	0	1	0	1	0	0	4	0	6	0	8	0	5	0	7	0	9	0	2	0	2	0	4	0	2	2	3
Uniq312	11	0	20	0	25	0	11	18	15	7	0	8	0	7	0	19	7	9	11	0	5	0	2	0	3	2	1	14	0	10	0	14	0	16	0	19	0	22	0	7	0	6	0	12	0	6	6	9
Uniq405	7	0	6	0	12	0	8	8	10	4	0	4	0	7	0	10	11	8	4	0	6	0	2	0	2	4	5	7	0	9	0	7	0	10	0	8	0	9	0	5	0	4	0	5	0	4	4	9
Uniq2344	2	0	3	0	1	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	1	0	2	0	1	0	1	0	1	0	0	0	0	0	1
Uniq1858	4	0	4	0	3	0	2	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	2	0	1	0	2	0	1	0	2	0	1	0	0	1	1
Uniq640	8	0	15	0	20	0	8	11	7	0	0	4	0	0	0	3	2	2	1	0	2	0	0	0	2	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	3	0	1	1	2
Uniq234	20	0	30	0	35	0	16	27	20	8	0	13	0	11	0	30	10	13	15	0	7	0	4	0	4	3	3	23	0	16	0	25	0	21	0	20	0	31	0	8	0	8	0	10	0	9	8	14
Uniq1854	4	0	3	0	4	0	2	2	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	4	0	3	0	2	0	1	0	3	0	1	0	2	0	1	0	1	1	2
Uniq1905	6	0	6	0	5	0	5	4	5	1	0	1	0	2	0	1	1	1	0	0	1	0	0	0	1	1	0	3	0	3	0	2	0	2	0	4	0	3	0	0	0	1	0	2	0	3	1	3
Uniq263	21	0	32	0	49	0	17	36	18	2	0	6	0	1	0	8	6	6	3	0	4	0	3	0	6	2	2	4	0	5	0	2	0	3	0	4	0	4	0	2	0	8	0	8	0	3	1	5
Uniq519	8	0	7	0	15	0	10	8	9	7	0	7	0	6	0	12	9	7	2	0	3	0	1	0	3	3	3	8	0	8	0	5	0	5	0	3	0	6	0	4	0	3	0	4	0	3	2	6
Uniq380	12	0	20	0	23	0	12	20	18	8	0	10	0	12	0	25	7	9	13	0	7	0	3	0	3	2	1	15	0	13	0	19	0	17	0	22	0	23	0	7	0	5	0	12	0	8	5	10
Uniq1041	2	1	1	2	1	2	4	1	1	0	1	1	1	0	1	0	3	1	1	0	1	0	0	0	1	1	3	0	8	1	3	0	4	1	1	0	1	0	0	0	2	2	1	0	1	0	1	1
Uniq596	7	0	13	0	13	0	6	12	7	3	0	5	0	5	0	10	3	4	7	0	3	0	1	0	1	1	1	6	0	6	0	11	0	10	0	8	0	13	0	5	0	3	0	5	0	4	2	6
Uniq1026	3	1	1	1	1	1	2	2	2	0	1	0	0	0	1	0	2	1	4	0	1	0	1	0	2	2	7	0	12	0	3	1	8	1	0	0	1	0	1	2	0	3	0	0	1	2	1	2
Uniq3709	2	0	3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	1	1	1
Uniq90	24	0	23	0	39	0	36	32	28	21	0	16	0	19	0	40	36	27	12	0	21	0	6	0	9	12	18	28	0	36	0	24	0	33	0	29	0	40	0	18	0	16	0	16	0	12	12	35
Uniq901	2	0	4	0	8	0	2	5	3	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1
Uniq4306	1	1	1	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Uniq248	2	10	9	4	5	5	5	4	3	0	17	0	11	0	9	1	16	3	1	1	2	2	2	17	1	0	0	0	9	0	7	0	18	0	8	0	2	0	6	0	0	0	0	0	0	1	1	1
Uniq3868	1	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	1	0	1	0	2	0	1	0	0	0	0	0	0	1	1
Uniq882	3	0	6	0	2	0	5	4	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	5	0	3	0	5	0	4	0	4	0	5	0	2	0	2	0	2	0	1	2	3
Uniq1244	4	0	8	0	3	1	8	6	3	2	0	1	0	0	0	2	1	0	1	0	1	0	0	0	0	1	0	3	0	5	0	9	0	5	0	4	0	6	0	3	0	3	0	3	0	3	3	3
Uniq658	7	0	6	0	10	0	7	7	5	8	0	4	0	3	0	10	8	6	2	0	3	0	1	0	2	3	4	6	0	6	0	5	0	5	0	2	0	6	0	3	0	4	0	3	0	4	3	6
Uniq512	1	0	2	0	1	0	0	3	4	20	0	89	0	44	0	87	8	25	12	0	2	0	4	0	18	5	16	1	0	1	0	0	0	1	0	4	0	1	0	1	0	2	0	10	0	4	2	1
Uniq634	15	0	29	0	15	1	21	20	17	2	0	2	0	1	0	4	4	2	4	0	4	0	2	0	1	3	0	19	0	16	0	28	0	18	0	16	0	30	0	11	0	9	0	10	0	8	7	15
Uniq208	12	0	25	0	22	0	14	23	15	6	0	10	0	9	0	19	6	8	11	0	4	0	3	0	5	2	2	16	0	13	0	16	0	13	0	16	0	26	0	4	0	5	0	9	0	9	5	9
Uniq1286	5	0	11	0	6	0	7	10	7	1	0	1	0	1	0	1	2	2	2	0	2	0	1	0	0	1	0	11	0	7	0	9	0	9	0	6	0	9	0	3	0	4	0	5	0	3	4	6
Uniq4177	8	0	7	0	2	0	6	3	4	0	0	1	0	1	0	1	0	0	9	0	1	0	1	0	4	1	0	0	0	0	0	11	0	4	0	0	0	8	0	2	0	9	0	3	0	4	5	5
Uniq772	5	0	14	0	17	0	6	10	4	1	0	2	0	0	0	2	1	2	1	0	1	0	1	0	2	0	0	1	0	2	0	1	0	1	0	1	0	0	0	0	0	1	0	2	0	1	1	1
Uniq4197	2	0	8	0	2	0	4	4	3	0	0	2	0	0	0	2	2	8	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0
Uniq649	6	0	4	0	11	0	6	6	7	6	0	7	0	5	0	10	7	6	1	0	3	0	2	0	2	3	3	7	0	7	0	3	0	6	0	4	0	5	0	4	0	4	0	3	0	3	3	5
Uniq3443	2	0	2	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	2	0	3	0	0	0	0	0	0	0	1	0	1
Uniq4409	2	0	2	0	2	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1
Uniq743	4	0	7	0	7	0	8	6	4	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	1	1	0	7	0	8	0	9	0	4	0	6	0	8	0	4	0	3	0	3	0	3	2	6
Uniq169	17	0	13	0	23	0	21	21	19	14	0	10	0	12	0	24	24	20	7	0	11	0	6	0	7	9	15	17	0	24	0	16	0	24	0	21	0	31	0	14	0	9	0	11	0	9	9	21
Uniq2501	2	0	3	0	3	0	3	2	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	2	0	2	0	2	0	2	0	2	0	1	0	0	0	0	0	2	0	1
Uniq1133	3	0	5	0	3	0	4	4	2	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	4	0	4	0	5	0	4	0	4	0	4	0	2	0	2	0	2	0	1	1	4
Uniq133	15	0	14	0	25	0	21	19	17	15	0	11	0	11	0	24	22	14	8	0	9	0	4	0	5	7	11	18	0	24	0	15	0	24	0	18	0	20	0	9	0	8	0	9	0	7	7	20
Uniq839	9	0	14	0	17	0	7	12	9	1	0	1	0	2	0	2	2	2	2	0	0	0	1	0	2	0	0	1	0	1	0	1	0	2	0	2	0	1	0	1	0	1	0	4	0	2	0	2
Uniq3687	1	0	3	0	1	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Uniq3827	3	0	4	0	1	0	0	0	0	12	0	14	22	10	3	4	4	30	6	0	9	1	17	0	7	9	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	1	0	1	0	1	0	0
Uniq3023	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Uniq2464	5	0	5	0	4	0	4	2	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	5	0	5	0	5	0	4	0	5	0	5	0	2	0	2	0	2	0	2	2	2
Uniq949	4	0	5	0	10	0	5	5	5	6	0	2	0	3	0	3	2	3	2	0	1	0	1	0	1	1	1	3	0	3	0	2	0	2	0	3	0	3	0	3	0	1	0	3	0	2	1	5
